5_digit_zip,payment_usd
85213,30043.840000000004
85216,12000.0
85224,2267549.4699999997
85225,2773.96
85226,10155.4
85234,864285.2100000004
85244,21733.35
85246,290317.3399999999
85249,205859.9
85250,10657.5
85251,231260.81000000003
85252,462.84
85253,194425.83999999997
85254,114730.04000000001
85255,1502972.42
85258,3491873.449999993
85259,395087.83999999997
85260,728816.9500000001
85282,9286729.060000015
85283,7010812.299999999
85284,908085.9000000001
85286,500.0
85295,187338.91
85296,117284.34999999999
85297,340852.33999999997
85304,14399.779999999999
85305,772.0
85306,543354.9700000002
85308,2076856.9100000076
85338,69279.78
85340,124723.58
85345,821.0
85351,725697.7799999998
85353,21870.54
85364,265319.64
85374,401296.4399999998
85381,632733.4099999999
85382,6600.0
85395,15218.0
85541,75190.0
85614,43514.44
85702,85934.04
85704,2454251.55
85710,183375.65000000002
85711,593459.71
85712,2283346.6199999996
85713,4128.7300000000005
85714,119442.24
85715,1359520.6999999988
85716,1203.62
85718,785346.1400000004
85719,4099656.489999995
85721,22000.0
85722,222659.09000000003
85723,288827.86
85724,1906581.8099999996
85732,5382.0
85737,32585.400000000005
85741,232353.03999999995
85745,582985.1200000001
85750,234478.4
85751,32375.0
86001,48655.82
86305,39525.0
86326,35117.83
86336,11529.94
86406,262.5
86409,413.55
87102,3558635.109999991
87103,1523.17
87106,6505227.399999999
87108,443291.55
87109,521947.63000000006
87110,78224.35
87113,34851.3
87114,2233.0
87120,39025.42999999999
87124,96.3
87125,16621.62
87131,935720.81
87194,1013.0
87196,780597.0500000002
87401,179980.69
87502,64609.0
87505,999373.4099999999
88011,544131.79
88345,13005.0
89002,6493.75
89014,1423287.2400000005
89015,125.0
89052,986709.9600000003
89074,239482.86000000002
89101,968.0
89102,1059845.7699999998
89104,420752.43999999994
89105,364.65000000000003
89106,1844021.1600000001
89107,7250.0
89109,1020364.8599999995
89113,808667.3300000001
89115,22146.25
89117,173121.33
89118,713.6600000000001
89119,887641.5099999999
89120,381605.55
89121,210135.06
89123,524071.4800000002
89127,37030.0
89128,1240095.9699999995
89134,30.0
89135,21696.2
89144,153146.55000000002
89145,32299.45
89146,70843.02
89147,89842.7
89148,1365567.5200000007
89154,23879.0
89169,1292633.21
89192,86197.0
89193,50750.3
89194,3000.0
89195,9900.0
89196,12175.0
89460,48151.78
89502,1373636.7899999998
89503,238430.55
89509,18725.0
89511,148433.84000000003
89519,5458.41
89521,15565.9
89533,2900.0
89557,13949.13
89701,175.0
90003,1222.54
90004,10184.0
90006,126112.46999999999
90007,167437.36
90008,4721.32
90009,398302.32000000007
90010,17626.0
90012,562.36
90013,16326.0
90015,44423.0
90017,945254.7499999999
90019,9912.7
90020,72388.2
90022,128439.32000000002
90024,9623748.460000006
90025,10018661.500000007
90026,235150.0
90027,6590434.440000003
90028,243405.2
90029,785.0
90030,9514.84
90031,33173.4
90032,92450.28000000001
90033,12926724.010000007
90035,390949.9399999999
90036,10652210.019999992
90037,2911.9
90040,43781.0
90041,36219.31
90045,1510623.9500000002
90046,50000.0
90047,20600.84
90048,12706924.91999999
90049,3182.5
90054,10788.0
90057,7185644.499999998
90059,181330.75
90060,507896.99
90063,34690.0
90064,142700.0
90065,114573.36
90067,94295.34999999999
90069,5246974.889999997
90073,539721.8699999999
90074,1793133.1500000006
90078,2520.0
90089,11828637.349999992
90094,727304.3199999996
90095,34290276.91000004
90210,346992.3400000001
90211,4443530.529999999
90212,1341084.24
90213,2816.15
90227,1347.64
90230,973921.7899999999
90232,19297.0
90233,9242.3
90240,95216.52
90241,102734.31
90242,323044.83
90245,60810.619999999995
90247,145500.86
90250,41429.0
90255,785154.0400000002
90260,63050.5
90262,103358.15
90265,4428.75
90266,10707.0
90274,1238783.0200000003
90277,204499.65000000002
90292,204774.12
90301,343844.74
90403,2353002.33
90404,4218951.779999998
90405,30.0
90406,3929.7
90501,193021.94999999998
90502,2760029.4899999998
90503,339027.18999999994
90504,19126.940000000002
90505,597112.3
90507,27289.9
90509,100070.0
90601,161631.7
90602,162469.2
90603,4493826.619999998
90606,336642.81
90607,192.6
90620,3514.5
90623,147478.76
90630,1687553.63
90631,5713.38
90640,757884.36
90650,373530.2699999999
90660,690178.0600000002
90701,85272.23
90702,4800.0
90703,1288557.170000001
90706,255574.45999999996
90707,177.32
90710,198895.47999999998
90712,231661.58999999997
90713,925.0
90716,771709.4900000006
90717,498694.7499999998
90720,975285.64
90723,236092.41000000006
90732,130731.8
90746,7396.2
90755,85947.04000000001
90804,51830.0
90805,199879.40000000002
90806,2359571.3399999975
90807,1028234.2200000002
90808,350757.84000000014
90813,2326104.26
90815,561712.9300000002
90822,262012.64999999997
90899,2031.0
91001,14717.03
91006,9014.6
91007,84200.51
91010,24903282.450000018
91020,2520.0
91030,220725.31
91031,151042.29
91101,2884362.5400000005
91105,2590421.569999998
91106,5392.0
91107,637385.7799999998
91108,36446.81
91109,58744.78
91129,106092.20000000001
91188,9567.75
91199,30635.63
91203,10075.0
91204,1715728.4600000007
91205,32434.05
91206,1546731.5400000005
91209,32.24
91210,17419.4
91301,11194.73
91302,762758.8
91303,782848.93
91306,770.0
91307,313412.75
91316,115033.00000000001
91320,37.17
91321,9337.560000000001
91324,715195.92
91325,1379047.039999998
91335,251921.7700000001
91342,569442.96
91343,69301.44
91344,40313.96000000001
91345,317328.80000000005
91350,49235.19
91355,209043.0
91356,143702.81
91359,29720.0
91360,257643.82000000004
91361,86326.09999999996
91362,298717.05
91367,264278.67
91402,1163848.5700000005
91403,1576248.3000000003
91405,455867.8499999999
91406,1008779.2799999999
91411,40816.13
91423,1200.0
91436,1365019.7599999993
91502,346128.0
91505,925636.6699999999
91515,1562.5
91604,937.0
91606,421319.74999999994
91607,1827409.33
91701,278.92
91702,148591.7
91710,136678.57
91716,96128.0
91722,12687.199999999999
91723,26461.560000000005
91730,373915.88000000006
91740,723.94
91741,2405.13
91745,1864.0
91754,1296.0
91762,8135.860000000001
91763,1095745.31
91765,947.5
91766,798382.2600000007
91767,86838.43
91768,102020.23999999999
91773,386397.0899999999
91776,18612.12
91786,1371186.9100000004
91789,53129.0
91790,212895.62999999998
91801,108596.1
91901,11922.64
91902,43074.47
91910,565825.9999999998
91911,1554542.83
91914,48370.0
91932,128.42
91941,218359.25
91942,1362355.2999999996
91945,16874.11
91950,1962428.2399999993
91951,77355.15
91976,3.4400000000000004
91978,675701.5399999996
92007,162728.59
92008,33872.28
92009,55398.22
92011,73964.54999999999
92014,1000.0
92020,1588288.7700000012
92021,11648.8
92023,55084.0
92024,2136409.190000001
92025,1963843.5000000007
92026,379351.95000000007
92036,866.75
92037,9191334.539999986
92038,21515.440000000002
92054,540.0
92056,1420789.2900000012
92064,165634.66999999993
92069,51814.52
92071,2397.0
92075,258212.05
92078,255365.84000000003
92083,355915.47
92093,23055954.750000026
92097,202641.18000000002
92098,2664.9
92101,18964.999999999996
92102,570484.1799999999
92103,6551840.809999998
92105,455670.93000000005
92106,56929.850000000006
92108,1508319.52
92109,26897.910000000003
92111,827550.1900000005
92112,65162.71
92113,4883.0599999999995
92114,472839.72000000003
92117,276605.3100000001
92118,203005.53000000003
92119,165014.78999999998
92120,1923671.3599999996
92121,656908.8499999999
92122,454671.82000000007
92123,7787030.070000002
92126,685801.67
92127,31590.0
92128,15368.1
92130,13481.419999999996
92131,556345.25
92134,666.5
92139,98399.89
92142,73474.0
92161,660565.38
92163,7100.0
92173,350.0
92178,78855.41
92186,25223.16
92199,19500.0
92203,978.0100000000001
92210,33075.0
92211,52424.02
92220,164088.5
92223,176661.06
92251,145945.87999999998
92260,1180227.5199999998
92262,1043188.1799999999
92270,963130.0200000003
92308,30.0
92324,149392.33000000002
92335,765097.4899999999
92336,7131.74
92337,580.0
92346,26167.4
92350,989629.5099999997
92354,673799.64
92357,150766.38
92371,432.13
92373,183351.96999999997
92374,496725.4599999999
92376,193.56
92377,962174.9599999998
92395,51930.49
92399,3004.0
92404,108450.65999999999
92408,55888.149999999994
92423,177171.64
92501,1402658.1199999999
92504,2573.86
92505,613581.26
92506,572676.05
92521,52360.909999999996
92543,231809.1800000001
92545,86505.0
92553,1700.0
92555,111734.85999999996
92562,238974.77000000002
92563,239915.30999999997
92589,1050.0
92590,1350.0
92591,181492.40000000002
92592,13658.13
92595,230645.81
92602,38072.75
92604,22159.520000000004
92606,250.0
92610,5857.5
92612,280743.54000000004
92614,270867.67000000004
92617,81610.75
92618,585818.1400000001
92620,21693.4
92626,892511.3600000002
92627,81909.77
92629,7820.0
92637,4986.590000000001
92646,221420.71999999997
92647,2699271.1700000013
92648,368036.6200000002
92649,104867.67
92651,282585.0
92653,390091.13999999996
92656,223367.0
92657,148947.15
92658,208953.23
92660,304302.93000000005
92663,1874811.9499999997
92672,251837.03
92673,1824150.4000000004
92675,6007.0
92677,26876.309999999998
92683,288500.18
92690,1455.41
92691,551735.29
92692,46307.43
92697,216020.39000000007
92701,681420.3800000001
92702,32.24
92704,422060.30000000005
92705,1412791.17
92707,100.0
92708,3084518.250000001
92712,1676.0
92728,8085.6
92780,1279838.7899999993
92782,1738.0
92799,1000.0
92801,8853471.099999998
92802,9251.659999999998
92803,6425.4800000000005
92804,479467.4499999999
92805,4552039.999999997
92806,150557.16
92807,37.99
92831,69842.99
92832,100.0
92835,2677573.61
92840,534231.78
92843,37321.32
92844,31242.27
92845,1713992.629999999
92856,994.51
92860,2548.0
92866,13076.51
92868,12922672.81000001
92870,169414.68000000002
92879,300916.3
92880,36700.0
92882,1460.8
92886,570074.94
92951,69037.99
92979,38284.87
93003,977448.4000000006
93010,8846.55
93023,18545.199999999993
93030,1006350.0099999998
93036,4136.0
93041,41223.170000000006
93065,200526.3
93101,16601.019999999997
93102,40553.4
93103,748255.1499999999
93105,1402664.1599999997
93111,27846.5
93143,3968.7200000000003
93205,186.29
93215,3000.0
93230,53670.0
93257,1440.53
93274,15496.0
93277,40250.0
93291,2857.65
93301,1444901.4199999995
93302,419.63
93305,30.0
93306,48408.64
93308,28850.700000000008
93309,1770148.23
93311,781.56
93312,19120.9
93389,164350.4
93401,12367.48
93402,10795.2
93405,47696.97
93449,210919.97
93454,143733.98
93463,155.52
93534,372687.4599999999
93536,34493.44
93550,170.0
93551,1014.2
93605,10911.16
93611,251406.14
93612,42616.74
93618,44889.52
93636,289177.78
93637,194343.60000000003
93701,19130.8
93702,240.0
93710,890874.2899999998
93720,2182455.180000004
93721,83181.28
93722,81300.0
93726,3016.2
93730,115924.03000000001
93901,59156.65
93906,8081.68
93912,5600.0
93940,236609.29999999996
93942,221.12
94010,56765.19
94015,25700.93
94019,5442.83
94022,1000.0
94024,1040.0
94025,265327.02
94028,34145.80999999999
94040,544661.2400000001
94041,1013742.6299999999
94062,6790.0
94063,68171.93
94070,140676.65
94080,843462.17
94085,78350.03
94086,35689.8
94102,8557.619999999999
94103,1817193.4500000002
94104,174869.84
94105,12471.03
94107,4384656.13
94108,15900.0
94109,438469.5099999999
94110,1220096.4200000004
94111,200.0
94112,29900.0
94114,568016.6300000001
94115,4011298.02
94116,83895.0
94117,2623398.13
94118,4652515.410000002
94119,1341673.5500000003
94120,372019.51
94121,1595840.4
94122,61900.0
94127,32091.73
94131,10090.0
94132,952.4
94139,190149.19999999998
94143,93316592.68000005
94144,8035917.61
94145,76883.48
94158,139806.27999999997
94160,4625.5
94164,335268.37000000005
94206,6300.0
94301,359754.86
94302,2827.77
94303,8225.0
94304,11785116.910000002
94305,9347600.469999997
94306,734224.91
94395,4035.88
94401,155264.85
94404,266.57
94501,107770.0
94507,30.0
94520,743462.9299999999
94526,6904.9400000000005
94531,7128735.649999997
94533,15752.14
94538,764442.1100000001
94539,6586.0
94541,30.0
94545,1658.66
94549,24811.39
94553,1773.0
94558,231159.69999999998
94560,1500.0
94564,50.0
94568,13683.999999999998
94574,79999.92
94576,3000.0
94577,50.0
94578,415143.52
94582,155004.36999999997
94583,85531.16999999998
94588,8050.0
94589,365157.67
94590,25286.0
94591,336.58000000000004
94592,55472.58
94596,822.23
94597,33650.0
94598,2288192.6100000003
94602,123027.12000000001
94604,370599.61
94607,5376729.659999999
94609,1015495.4799999999
94610,19679.0
94611,2774612.5600000005
94612,1553908.8299999998
94704,223440.20999999996
94705,217711.62
94707,1400.0
94708,482077.0
94720,102286.8
94804,20000.0
94806,655.13
94901,131900.94
94903,51616.4
94904,479366.7900000002
94920,4000.0
94928,50.0
94941,19677.050000000003
94945,11689.6
94947,7625.0
94954,70183.07
95003,1500.0
95008,31360.78
95014,79354.97
95032,133824.12000000005
95035,9034.17
95037,100.0
95051,52940.8
95065,11816.58
95066,30.0
95070,1000.0
95073,20463.95
95076,1800.0
95110,24000.080000000016
95116,49383.94
95117,202220.97000000003
95119,183266.23
95123,943200.0
95124,76278.36
95128,190356.47
95148,33640.22
95204,144091.78000000003
95207,171844.65999999997
95211,1500.0
95220,53095.58
95242,2882.63
95281,1500.0
95340,43811.86
95355,26267.97
95356,103257.8
95358,555.0
95382,195.8
95401,96880.5
95402,1283.37
95403,390895.7100000003
95404,50.0
95405,174963.93000000002
95472,220607.95
95476,150.0
95608,360485.38000000006
95616,243058.79
95617,1270.98
95618,214365.75
95628,222315.73999999993
95630,11943.64
95648,1130678.630000002
95655,135115.07
95661,1219415.16
95670,347675.12000000005
95677,9132.23
95688,40711.310000000005
95691,100.0
95695,365.1
95741,391926.38
95746,1575.0
95758,1860.0
95765,657.79
95798,583761.09
95811,488.48
95812,1786.6799999999998
95815,185784.70000000004
95816,268809.82
95817,13760828.44000001
95818,1285.0
95819,969066.4800000001
95820,26350.0
95821,414586.7
95823,229513.49000000002
95825,119884.45999999999
95831,67275.09
95901,312.86
95926,15180.0
95945,32878.2
95991,5667.6
96001,2199320.569999998
96002,18075.25
96017,77349.25999999998
96161,4647.19
96510,6912.33
96701,113295.44
96707,11962.99
96732,30567.989999999998
96734,19441.3
96744,14517.99
96782,1425.0
96809,5260.0
96813,1177853.35
96814,1613410.000000001
96817,614332.6500000001
96818,3695.0
96819,838397.04
96822,365777.99
96826,2000.0
96913,1380.0
97007,100.0
97015,314758.13
97030,142028.36000000004
97034,2287.5
97035,144117.91999999998
97045,38733.08
97051,30.0
97062,402013.63999999996
97068,50.0
97070,100.0
97086,3710.5899999999997
97123,152353.94
97124,37163.0
97132,50.0
97201,372895.26999999984
97202,322072.33
97205,7475.0
97207,233567.76000000004
97208,73442.53
97209,129150.07
97210,3468545.68
97213,4060018.2399999984
97216,300.0
97219,33682.95
97220,218866.96999999997
97223,2771850.5200000005
97225,2259807.679999999
97227,394896.1600000001
97228,15203.31
97229,322042.4
97230,225.58
97232,361587.06
97233,200.0
97239,23719488.529999945
97280,66250.0
97293,26714.9
97296,119025.0
97298,1095.6
97301,21080.34
97309,6485.0
97321,30.0
97330,470106.1199999999
97331,19890.0
97401,2539987.5199999986
97402,30.0
97404,110569.89999999998
97420,4678.0
97440,623.55
97477,1161206.9200000009
97504,2473831.5799999987
97520,19340.0
97526,5920.0
97527,11480.0
97601,30.0
97701,160170.27000000005
97702,331534.5800000001
97756,5241.0
97862,18056.0
98003,291880.4300000001
98004,732420.9099999999
98005,5528.26
98007,2180437.94
98008,200.0
98009,9157.5
98011,20322.25
98012,299.45
98019,264.65
98021,66204.40000000001
98026,4912.85
98027,200.0
98029,1009896.3300000002
98033,511584.69000000006
98034,767291.2499999999
98040,6000.0
98042,133430.0
98043,47807.5
98055,29866.01
98056,398258.68
98057,2142302.199999999
98101,4397299.519999998
98102,12923.6
98103,13503.1
98104,3830531.4099999983
98105,3809538.029999995
98107,270166.71
98108,314850.39999999997
98109,19767021.70000003
98110,19678.47
98111,185981.3
98112,233455.61999999997
98115,51313.27
98119,8000.0
98121,35100.0
98122,4670203.409999999
98124,163765.37999999998
98125,1783337.0700000005
98133,33602.4
98155,21277.5
98166,110022.28000000001
98168,937.4
98190,549.09
98191,74920.0
98195,22984671.09999995
98201,1755384.99
98208,15252.630000000001
98225,463264.2299999999
98227,167.77
98270,28531.56
98273,34093.62
98277,30.0
98310,36985.85
98312,1000.0
98314,4977.0
98332,8103.75
98335,202.0
98366,236438.68000000005
98367,1737.0
98368,32.1
98371,42660.5
98372,1462633.8100000003
98373,785.42
98374,416097.14
98375,992.0
98376,522.0
98383,24688.63
98401,20334.73
98402,556327.74
98405,2611215.499999994
98406,30.0
98409,118.75
98415,195664.93
98431,11107.51
98496,20627.1
98499,667861.0299999999
98502,651196.8600000007
98503,161859.08
98506,59825.920000000006
98508,908854.9599999998
98531,125.0
98584,398.87
98604,91133.47
98664,123840.47
98666,205.32
98668,7904.0
98683,1210823.6399999994
98684,326281.39
98685,9623.0
98686,8639.0
98801,1072940.58
98802,30.0
98807,5659.07
98902,2283141.3
98926,640.84
98944,2730.0
99201,4000.0
99202,1067390.4900000002
99203,601818.27
99204,2750928.29
99207,79260.5
99208,890606.33
99209,1018.14
99210,382607.34999999986
99212,476.0
99216,316734.60000000003
99218,331383.5000000001
99220,960806.0799999997
99260,785.0
99328,5662.0
99336,606383.6300000001
99352,1661447.41
99362,147447.63999999998
99503,412534.73999999993
99507,23920.0
99508,632361.12
99509,387.2
99519,94194.33
99709,1598.0
99999,124.37
nan,3728870.6999999923
